"","event","map","player.1","player.2","trade","opp","pos.x","pos.y","gun","round_win","game_win","offdef","round_time","round","first_kill","team","id","site"
"134","kill","USS Texas","SKRAPZ","DAMAGE",0,"TAINTED MINDS",432,591,"Springfield",0,0,"def",56200,4,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"135","kill","USS Texas","NIMBLE","JOEE",0,"RED RESERVE",536,532,"PPSh-41",1,1,"off",60850,4,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"136","kill","USS Texas","SWIFTAZOR","SKRAPZ",0,"RED RESERVE",509,547,"PPSh-41",1,1,"off",63400,4,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"137","kill","USS Texas","SWIFTAZOR","ZER0",0,"RED RESERVE",496,549,"PPSh-41",1,1,"off",65200,4,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"138","kill","USS Texas","NIMBLE","RATED",2,"RED RESERVE",520,549,"PPSh-41",1,1,"off",82350,4,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"139","kill","USS Texas","JOEE","DAMAGE",0,"TAINTED MINDS",584,441,"PPSh-41",1,0,"off",35650,5,1,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"140","kill","USS Texas","SKRAPZ","SWIFTY",0,"TAINTED MINDS",618,592,"Springfield",1,0,"off",38450,5,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"141","kill","USS Texas","RATED","SWIFTAZOR",0,"TAINTED MINDS",570,579,"PPSh-41",1,0,"off",46300,5,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"142","kill","USS Texas","NIMBLE","JOEE",0,"RED RESERVE",429,443,"PPSh-41",0,1,"def",64800,5,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"143","kill","USS Texas","RATED","NIMBLE",2,"TAINTED MINDS",384,441,"PPSh-41",1,0,"off",93900,5,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"144","kill","USS Texas","NIMBLE","ZER0",0,"RED RESERVE",650,538,"PPSh-41",1,1,"off",31900,6,1,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"145","kill","USS Texas","RATED","SWIFTAZOR",0,"TAINTED MINDS",572,430,"PPSh-41",0,0,"def",35150,6,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"146","kill","USS Texas","RATED","NIMBLE",1,"TAINTED MINDS",646,480,"PPSh-41",0,0,"def",67750,6,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"147","kill","USS Texas","DAMAGE","RATED",0,"RED RESERVE",632,480,"STG-44",1,1,"off",70850,6,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"148","kill","USS Texas","JOEE","DAMAGE",0,"TAINTED MINDS",707,483,"PPSh-41",0,0,"def",80850,6,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"149","kill","USS Texas","SWIFTY","SKRAPZ",0,"RED RESERVE",802,534,"Springfield",1,1,"off",84400,6,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"150","kill","USS Texas","JOEE","SWIFTY",2,"TAINTED MINDS",755,506,"PPSh-41",0,0,"def",96600,6,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"151","kill","USS Texas","SWIFTAZOR","SKRAPZ",0,"RED RESERVE",598,486,"PPSh-41",1,1,"def",36900,7,1,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"152","kill","USS Texas","JOEE","SWIFTAZOR",0,"TAINTED MINDS",541,436,"PPSh-41",0,0,"off",70500,7,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"153","kill","USS Texas","NIMBLE","RATED",1,"RED RESERVE",NA,NA,"PPSh-41",1,1,"def",71500,7,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22",NA
"154","kill","USS Texas","ZER0","NIMBLE",0,"TAINTED MINDS",817,509,"Springfield",0,0,"off",72150,7,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"155","kill","USS Texas","DAMAGE","JOEE",0,"RED RESERVE",448,441,"STG-44",1,1,"def",72750,7,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"156","kill","USS Texas","DAMAGE","ZER0",2,"RED RESERVE",550,435,"STG-44",1,1,"def",81800,7,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"157","kill","USS Texas","SWIFTY","ZER0",0,"RED RESERVE",600,452,"Springfield",1,1,"off",35650,8,1,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"158","kill","USS Texas","NIMBLE","RATED",0,"RED RESERVE",538,519,"PPSh-41",1,1,"off",61850,8,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"159","kill","USS Texas","DAMAGE","JOEE",0,"RED RESERVE",705,567,"STG-44",1,1,"off",67500,8,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"160","kill","USS Texas","NIMBLE","SKRAPZ",2,"RED RESERVE",477,529,"PPSh-41",1,1,"off",69050,8,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"161","kill","USS Texas","SKRAPZ","SWIFTY",0,"TAINTED MINDS",712,542,"Springfield",1,0,"off",9750,9,1,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"162","kill","USS Texas","JOEE","SWIFTAZOR",0,"TAINTED MINDS",620,468,"PPSh-41",1,0,"off",20650,9,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"163","kill","USS Texas","NIMBLE","JOEE",0,"RED RESERVE",582,521,"PPSh-41",0,1,"def",31550,9,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"164","kill","USS Texas","RATED","DAMAGE",0,"TAINTED MINDS",569,604,"PPSh-41",1,0,"off",41850,9,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"165","kill","USS Texas","ZER0","NIMBLE",2,"TAINTED MINDS",780,534,"Springfield",1,0,"off",58150,9,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","B"
"166","kill","USS Texas","SKRAPZ","NIMBLE",0,"TAINTED MINDS",550,462,"Springfield",0,0,"def",59450,10,1,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"167","kill","USS Texas","ZER0","SWIFTY",0,"TAINTED MINDS",403,443,"Springfield",0,0,"def",60750,10,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"168","kill","USS Texas","DAMAGE","JOEE",0,"RED RESERVE",483,481,"STG-44",1,1,"off",65600,10,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"169","kill","USS Texas","SWIFTAZOR","SKRAPZ",0,"RED RESERVE",528,472,"PPSh-41",1,1,"off",71500,10,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"170","kill","USS Texas","DAMAGE","ZER0",0,"RED RESERVE",399,439,"STG-44",1,1,"off",74050,10,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"171","kill","USS Texas","RATED","DAMAGE",1,"TAINTED MINDS",576,449,"PPSh-41",0,0,"def",79500,10,0,"RED RESERVE","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"172","kill","USS Texas","SWIFTAZOR","RATED",2,"RED RESERVE",555,425,"PPSh-41",1,1,"off",79700,10,0,"TAINTED MINDS","26c89777-c434-52dd-b61a-3b6171d56f22","A"
"173","kill","Ardennes Forest","REPLAYS","PRESTINNI",0,"EUNITED",627,458,"STG-44",0,1,"def",8800,1,1,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"174","kill","Ardennes Forest","ARCITYS","ZOOMAA",1,"FAZE CLAN",452,481,"STG-44",1,0,"off",11800,1,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"175","kill","Ardennes Forest","PRIESTAH","ARCITYS",1,"EUNITED",570,375,"PPSh-41",0,1,"def",16400,1,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"176","kill","Ardennes Forest","CLAYSTER","PRIESTAH",0,"FAZE CLAN",490,289,"STG-44",1,0,"off",16800,1,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"177","kill","Ardennes Forest","FELONY","REPLAYS",0,"FAZE CLAN",523,215,"PPSh-41",1,0,"off",44650,1,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"178","kill","Ardennes Forest","ATTACH","FELONY",1,"EUNITED",729,420,"STG-44",0,1,"def",58350,1,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"179","kill","Ardennes Forest","CLAYSTER","ATTACH",2,"FAZE CLAN",712,360,"STG-44",1,0,"off",59100,1,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"180","kill","Ardennes Forest","ZOOMAA","CLAYSTER",0,"EUNITED",533,363,"PPSh-41",1,1,"off",12550,2,1,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"181","kill","Ardennes Forest","PRESTINNI","PRIESTAH",1,"FAZE CLAN",637,401,"STG-44",0,0,"def",19550,2,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"182","kill","Ardennes Forest","ZOOMAA","PRESTINNI",1,"EUNITED",640,424,"PPSh-41",1,1,"off",20950,2,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"183","kill","Ardennes Forest","FELONY","ZOOMAA",1,"FAZE CLAN",637,394,"PPSh-41",0,0,"def",23850,2,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"184","kill","Ardennes Forest","ATTACH","FELONY",0,"EUNITED",674,318,"STG-44",1,1,"off",25500,2,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"185","kill","Ardennes Forest","REPLAYS","ARCITYS",2,"EUNITED",440,317,"STG-44",1,1,"off",32050,2,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"186","kill","Ardennes Forest","ARCITYS","ATTACH",0,"FAZE CLAN",310,728,"STG-44",1,0,"off",8300,3,1,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"187","kill","Ardennes Forest","FELONY","ZOOMAA",0,"FAZE CLAN",445,691,"PPSh-41",1,0,"off",9550,3,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"188","kill","Ardennes Forest","REPLAYS","PRESTINNI",0,"EUNITED",616,527,"STG-44",0,1,"def",10450,3,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"189","kill","Ardennes Forest","ARCITYS","PRIESTAH",0,"FAZE CLAN",653,708,"STG-44",1,0,"off",28700,3,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"190","kill","Ardennes Forest","REPLAYS","FELONY",0,"EUNITED",795,622,"STG-44",0,1,"def",47050,3,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"191","kill","Ardennes Forest","CLAYSTER","REPLAYS",2,"FAZE CLAN",484,637,"STG-44",1,0,"off",57200,3,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"192","kill","Ardennes Forest","ATTACH","FELONY",0,"EUNITED",457,472,"STG-44",1,1,"off",18300,4,1,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"193","kill","Ardennes Forest","CLAYSTER","REPLAYS",0,"FAZE CLAN",512,311,"STG-44",0,0,"def",27850,4,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"194","kill","Ardennes Forest","ZOOMAA","ARCITYS",0,"EUNITED",466,776,"PPSh-41",1,1,"off",31800,4,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"195","kill","Ardennes Forest","PRESTINNI","PRIESTAH",0,"FAZE CLAN",624,463,"STG-44",0,0,"def",34900,4,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"196","kill","Ardennes Forest","ATTACH","CLAYSTER",0,"EUNITED",229,433,"STG-44",1,1,"off",42700,4,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"197","kill","Ardennes Forest","ZOOMAA","PRESTINNI",2,"EUNITED",363,546,"PPSh-41",1,1,"off",47300,4,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"198","kill","Ardennes Forest","ATTACH","CLAYSTER",0,"EUNITED",619,720,"STG-44",1,1,"def",9450,5,1,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"199","kill","Ardennes Forest","PRESTINNI","ZOOMAA",0,"FAZE CLAN",512,559,"STG-44",0,0,"off",11150,5,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"200","kill","Ardennes Forest","ATTACH","FELONY",0,"EUNITED",562,748,"STG-44",1,1,"def",12350,5,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"201","kill","Ardennes Forest","PRIESTAH","PRESTINNI",0,"EUNITED",552,642,"PPSh-41",1,1,"def",13250,5,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"202","kill","Ardennes Forest","REPLAYS","ARCITYS",2,"EUNITED",645,316,"STG-44",1,1,"def",25500,5,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"203","kill","Ardennes Forest","PRESTINNI","ATTACH",0,"FAZE CLAN",622,408,"STG-44",1,0,"def",40700,6,1,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"204","kill","Ardennes Forest","FELONY","ZOOMAA",0,"FAZE CLAN",497,609,"PPSh-41",1,0,"def",40800,6,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"205","kill","Ardennes Forest","PRESTINNI","PRIESTAH",0,"FAZE CLAN",620,467,"STG-44",1,0,"def",46900,6,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"206","kill","Ardennes Forest","REPLAYS","FELONY",0,"EUNITED",452,469,"STG-44",0,1,"off",48500,6,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"207","kill","Ardennes Forest","PRESTINNI","REPLAYS",2,"FAZE CLAN",633,522,"STG-44",1,0,"def",65950,6,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"208","kill","Ardennes Forest","ZOOMAA","FELONY",0,"EUNITED",546,691,"PPSh-41",1,1,"def",9350,7,1,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"209","kill","Ardennes Forest","ZOOMAA","PRESTINNI",0,"EUNITED",543,698,"PPSh-41",1,1,"def",9650,7,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"210","kill","Ardennes Forest","CLAYSTER","ATTACH",0,"FAZE CLAN",393,690,"STG-44",0,0,"off",19950,7,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"211","kill","Ardennes Forest","ZOOMAA","ARCITYS",1,"EUNITED",336,618,"PPSh-41",1,1,"def",24050,7,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"212","kill","Ardennes Forest","CLAYSTER","ZOOMAA",1,"FAZE CLAN",403,657,"STG-44",0,0,"off",26150,7,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"213","kill","Ardennes Forest","PRIESTAH","CLAYSTER",2,"EUNITED",300,689,"PPSh-41",1,1,"def",26950,7,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"214","kill","Ardennes Forest","CLAYSTER","ZOOMAA",0,"FAZE CLAN",641,317,"STG-44",0,0,"def",10600,8,1,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"215","kill","Ardennes Forest","PRIESTAH","PRESTINNI",0,"EUNITED",482,288,"PPSh-41",1,1,"off",15850,8,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"216","kill","Ardennes Forest","REPLAYS","CLAYSTER",0,"EUNITED",468,389,"STG-44",1,1,"off",29350,8,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"217","kill","Ardennes Forest","REPLAYS","FELONY",1,"EUNITED",655,332,"STG-44",1,1,"off",43700,8,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"218","kill","Ardennes Forest","ARCITYS","REPLAYS",1,"FAZE CLAN",813,416,"STG-44",0,0,"def",43750,8,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"219","kill","Ardennes Forest","ATTACH","ARCITYS",2,"EUNITED",663,335,"STG-44",1,1,"off",47550,8,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"220","kill","Ardennes Forest","PRESTINNI","ZOOMAA",0,"FAZE CLAN",407,550,"STG-44",1,0,"off",33600,9,1,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"221","kill","Ardennes Forest","ATTACH","PRESTINNI",0,"EUNITED",508,762,"STG-44",0,1,"def",53000,9,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"222","kill","Ardennes Forest","CLAYSTER","PRIESTAH",0,"FAZE CLAN",387,294,"STG-44",1,0,"off",64350,9,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"223","kill","Ardennes Forest","FELONY","REPLAYS",0,"FAZE CLAN",475,361,"PPSh-41",1,0,"off",68550,9,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"224","kill","Ardennes Forest","ATTACH","ARCITYS",0,"EUNITED",509,598,"STG-44",0,1,"def",72550,9,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"225","kill","Ardennes Forest","FELONY","ATTACH",2,"FAZE CLAN",695,310,"PPSh-41",1,0,"off",103700,9,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"226","kill","Ardennes Forest","PRESTINNI","REPLAYS",0,"FAZE CLAN",602,545,"STG-44",1,0,"def",12100,10,1,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"227","kill","Ardennes Forest","ZOOMAA","PRESTINNI",0,"EUNITED",616,545,"PPSh-41",0,1,"off",40350,10,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"228","kill","Ardennes Forest","ATTACH","FELONY",0,"EUNITED",470,639,"STG-44",0,1,"off",40700,10,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"229","kill","Ardennes Forest","CLAYSTER","ZOOMAA",0,"FAZE CLAN",624,416,"STG-44",1,0,"def",42250,10,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"230","kill","Ardennes Forest","ATTACH","CLAYSTER",0,"EUNITED",498,714,"STG-44",0,1,"off",53550,10,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"231","kill","Ardennes Forest","ARCITYS","PRIESTAH",0,"FAZE CLAN",623,627,"STG-44",1,0,"def",57500,10,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"232","kill","Ardennes Forest","ARCITYS","ATTACH",2,"FAZE CLAN",711,696,"STG-44",1,0,"def",64600,10,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"233","kill","Ardennes Forest","PRIESTAH","PRESTINNI",0,"EUNITED",647,401,"PPSh-41",1,1,"def",17850,11,1,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","A"
"234","kill","Ardennes Forest","ATTACH","CLAYSTER",0,"EUNITED",537,745,"STG-44",1,1,"def",21100,11,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"235","kill","Ardennes Forest","FELONY","PRIESTAH",0,"FAZE CLAN",408,564,"PPSh-41",0,0,"off",25650,11,0,"EUNITED","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","M"
"236","kill","Ardennes Forest","ZOOMAA","ARCITYS",0,"EUNITED",410,664,"PPSh-41",1,1,"def",38600,11,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"237","kill","Ardennes Forest","ZOOMAA","FELONY",2,"EUNITED",501,605,"PPSh-41",1,1,"def",47950,11,0,"FAZE CLAN","3b7fca35-45a7-5ff5-b75b-e76f07090fd7","B"
"238","kill","Valkyrie","FERO","GUNLESS",0,"RISE NATION",611,468,"STG-44",1,1,"def",11700,1,1,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"239","kill","Valkyrie","FERO","LOONY",1,"RISE NATION",606,459,"STG-44",1,1,"def",12600,1,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"240","kill","Valkyrie","TJHALY","FERO",0,"TEAM KALIBER",578,500,"PPSh-41",0,0,"off",15600,1,0,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"241","kill","Valkyrie","KENNY","TJHALY",0,"RISE NATION",563,487,"PPSh-41",1,1,"def",21150,1,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"242","kill","Valkyrie","KENNY","SLASHER",2,"RISE NATION",533,460,"PPSh-41",1,1,"def",31800,1,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"243","kill","Valkyrie","KENNY","LOONY",0,"RISE NATION",621,559,"PPSh-41",1,1,"off",11700,2,1,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"244","kill","Valkyrie","KENNY","GUNLESS",0,"RISE NATION",631,562,"PPSh-41",1,1,"off",12700,2,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"245","kill","Valkyrie","ENABLE","TJHALY",0,"RISE NATION",474,478,"PPSh-41",1,1,"off",14850,2,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"246","kill","Valkyrie","ACCURACY","SLASHER",2,"RISE NATION",327,587,"STG-44",1,1,"off",18000,2,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"247","kill","Valkyrie","GUNLESS","ENABLE",0,"TEAM KALIBER",645,658,"BAR",0,0,"off",15450,3,1,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","B"
"248","kill","Valkyrie","SLASHER","FERO",1,"TEAM KALIBER",694,732,"STG-44",0,0,"off",32250,3,0,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","B"
"249","kill","Valkyrie","KENNY","SLASHER",0,"RISE NATION",573,748,"PPSh-41",1,1,"def",33400,3,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","B"
"250","kill","Valkyrie","ACCURACY","LOONY",1,"RISE NATION",667,683,"STG-44",1,1,"def",37900,3,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","B"
"251","kill","Valkyrie","GUNLESS","ACCURACY",0,"TEAM KALIBER",757,530,"BAR",0,0,"off",42500,3,0,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"252","kill","Valkyrie","KENNY","TJHALY",0,"RISE NATION",676,594,"PPSh-41",1,1,"def",44100,3,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"253","kill","Valkyrie","KENNY","GUNLESS",2,"RISE NATION",700,671,"PPSh-41",1,1,"def",53850,3,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","B"
"254","kill","Valkyrie","ACCURACY","TJHALY",0,"RISE NATION",604,756,"STG-44",1,1,"off",19400,4,1,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","B"
"255","kill","Valkyrie","KENNY","GUNLESS",0,"RISE NATION",394,366,"PPSh-41",1,1,"off",29650,4,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"256","kill","Valkyrie","ACCURACY","SLASHER",1,"RISE NATION",716,667,"STG-44",1,1,"off",29950,4,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","B"
"257","kill","Valkyrie","LOONY","ACCURACY",1,"TEAM KALIBER",821,515,"PPSh-41",0,0,"def",32850,4,0,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"258","kill","Valkyrie","ENABLE","LOONY",2,"RISE NATION",786,506,"PPSh-41",1,1,"off",36100,4,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"259","kill","Valkyrie","SLASHER","FERO",1,"TEAM KALIBER",558,676,"STG-44",0,0,"off",10500,5,1,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","B"
"260","kill","Valkyrie","KENNY","SLASHER",0,"RISE NATION",614,554,"PPSh-41",1,1,"def",15050,5,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"261","kill","Valkyrie","ACCURACY","TJHALY",0,"RISE NATION",471,266,"STG-44",1,1,"def",25200,5,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"262","kill","Valkyrie","ACCURACY","LOONY",1,"RISE NATION",475,268,"STG-44",1,1,"def",25500,5,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"263","kill","Valkyrie","GUNLESS","ACCURACY",1,"TEAM KALIBER",383,434,"BAR",0,0,"off",28650,5,0,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"264","kill","Valkyrie","KENNY","GUNLESS",2,"RISE NATION",532,309,"PPSh-41",1,1,"def",31350,5,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"265","kill","Valkyrie","LOONY","KENNY",0,"TEAM KALIBER",668,436,"PPSh-41",1,0,"def",18650,6,1,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"266","kill","Valkyrie","GUNLESS","ENABLE",0,"TEAM KALIBER",400,340,"BAR",1,0,"def",19150,6,0,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"267","kill","Valkyrie","TJHALY","FERO",1,"TEAM KALIBER",382,509,"PPSh-41",1,0,"def",21600,6,0,"RISE NATION","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
"268","kill","Valkyrie","ACCURACY","TJHALY",0,"RISE NATION",351,538,"STG-44",0,1,"off",22600,6,0,"TEAM KALIBER","eda2f757-0e1f-514a-94b9-57dabc645dcc","A"
